# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015836
3 0.00198126
4 0.00025064
5 3.17968e-05
6 3.92908e-06
7 4.94989e-07
8 6.25194e-08
9 7.62809e-09
10 9.81871e-10
11 1.2634e-10
