# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156651
3 0.00197814
4 0.000248811
5 3.08325e-05
6 3.90195e-06
7 4.89065e-07
8 6.0758e-08
9 7.72756e-09
10 9.46044e-10
11 1.19761e-10
