# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156761
3 0.00197628
4 0.000248017
5 3.09777e-05
6 3.86353e-06
7 4.81516e-07
8 6.18443e-08
9 7.58545e-09
10 9.68359e-10
11 1.17307e-10
