# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015691
3 0.00198761
4 0.000250529
5 3.15447e-05
6 3.92175e-06
7 4.94704e-07
8 6.24758e-08
9 7.91886e-09
10 9.42241e-10
11 1.19686e-10
