# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157005
3 0.0019968
4 0.000249112
5 3.1503e-05
6 3.93982e-06
7 4.88276e-07
8 6.17708e-08
9 7.85588e-09
10 9.92882e-10
11 1.20038e-10
