# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157061
3 0.00198121
4 0.000247552
5 3.07284e-05
6 3.99349e-06
7 4.92821e-07
8 6.13691e-08
9 7.51341e-09
10 9.92519e-10
11 1.19473e-10
