# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157924
3 0.00196819
4 0.000250892
5 3.13137e-05
6 3.94738e-06
7 4.97081e-07
8 6.11064e-08
9 7.74242e-09
10 9.87905e-10
11 1.26481e-10
