# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156623
3 0.00195549
4 0.00024491
5 3.06147e-05
6 3.84596e-06
7 4.76872e-07
8 5.88497e-08
9 7.51346e-09
10 9.4517e-10
11 1.16359e-10
