# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0155524
3 0.00195341
4 0.000244206
5 3.07094e-05
6 3.80663e-06
7 4.81014e-07
8 6.08662e-08
9 7.84795e-09
10 9.19222e-10
11 1.1506e-10
