# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015756
3 0.00197614
4 0.000247581
5 3.11065e-05
6 3.91877e-06
7 4.90347e-07
8 6.23805e-08
9 7.66488e-09
10 9.63328e-10
11 1.2091e-10
