# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157578
3 0.00197503
4 0.000248718
5 3.10054e-05
6 3.92939e-06
7 4.78659e-07
8 6.11959e-08
9 7.46581e-09
10 9.72408e-10
11 1.22788e-10
