# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158135
3 0.0019823
4 0.000248457
5 3.13089e-05
6 3.92714e-06
7 4.93584e-07
8 6.21985e-08
9 7.61763e-09
10 9.67669e-10
11 1.24427e-10
