# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156984
3 0.0019621
4 0.000247976
5 3.11915e-05
6 3.92167e-06
7 4.81654e-07
8 6.17976e-08
9 7.43347e-09
10 9.76568e-10
11 1.20938e-10
