# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156624
3 0.00195424
4 0.000247554
5 3.05354e-05
6 3.86054e-06
7 4.77472e-07
8 6.14822e-08
9 7.66734e-09
10 9.10886e-10
11 1.18927e-10
