# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157254
3 0.0019716
4 0.000245625
5 3.09192e-05
6 3.87437e-06
7 4.93837e-07
8 5.96902e-08
9 7.61733e-09
10 9.66968e-10
11 1.21345e-10
