# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157649
3 0.00199116
4 0.000249201
5 3.12842e-05
6 3.85486e-06
7 4.9005e-07
8 6.25053e-08
9 7.82158e-09
10 9.82511e-10
11 1.25797e-10
