# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158089
3 0.00197027
4 0.000247526
5 3.04036e-05
6 3.91086e-06
7 4.86215e-07
8 6.18962e-08
9 7.61452e-09
10 9.19809e-10
11 1.1747e-10
