# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157964
3 0.00196444
4 0.000249806
5 3.1527e-05
6 3.92069e-06
7 4.8111e-07
8 6.1284e-08
9 7.7601e-09
10 9.48435e-10
11 1.22317e-10
