# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157497
3 0.00195893
4 0.000247022
5 3.10102e-05
6 3.87729e-06
7 4.80431e-07
8 6.16348e-08
9 7.60779e-09
10 9.53906e-10
11 1.2148e-10
