# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157251
3 0.00195234
4 0.00024683
5 3.07159e-05
6 3.79706e-06
7 4.67527e-07
8 6.08662e-08
9 7.70855e-09
10 9.32575e-10
11 1.18219e-10
