# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.01565
3 0.00196607
4 0.000245068
5 3.04573e-05
6 3.80494e-06
7 4.80947e-07
8 5.93603e-08
9 7.52301e-09
10 9.65826e-10
11 1.19284e-10
