# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156739
3 0.00196879
4 0.000247642
5 3.10417e-05
6 3.81287e-06
7 4.92417e-07
8 6.12902e-08
9 7.74089e-09
10 9.67391e-10
11 1.1964e-10
