# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158399
3 0.00198378
4 0.000249457
5 3.14371e-05
6 3.96941e-06
7 4.84738e-07
8 6.27861e-08
9 7.84359e-09
10 9.80073e-10
11 1.24991e-10
