# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156029
3 0.00195655
4 0.000243141
5 3.09002e-05
6 3.86647e-06
7 4.74761e-07
8 5.8591e-08
9 7.47598e-09
10 9.32486e-10
11 1.1892e-10
