# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158084
3 0.00199341
4 0.000249031
5 3.18592e-05
6 4.03188e-06
7 4.91953e-07
8 6.30249e-08
9 7.68714e-09
10 1.00261e-09
11 1.25361e-10
