# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156481
3 0.00198159
4 0.000248808
5 3.11715e-05
6 3.86781e-06
7 4.87659e-07
8 6.11648e-08
9 7.61732e-09
10 9.55452e-10
11 1.216e-10
