# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.01568
3 0.00196709
4 0.000246592
5 3.06187e-05
6 3.90536e-06
7 4.92487e-07
8 6.10428e-08
9 7.7405e-09
10 9.58934e-10
11 1.21634e-10
