# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157098
3 0.00197199
4 0.000246798
5 3.12046e-05
6 3.91355e-06
7 4.7932e-07
8 6.14958e-08
9 7.68469e-09
10 9.76844e-10
11 1.23163e-10
