# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156885
3 0.00196736
4 0.000248508
5 3.11035e-05
6 3.8585e-06
7 4.83784e-07
8 6.00242e-08
9 7.86232e-09
10 9.63075e-10
11 1.19721e-10
