# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156689
3 0.00196484
4 0.000246801
5 3.08363e-05
6 3.90384e-06
7 4.80513e-07
8 6.0788e-08
9 7.70876e-09
10 9.52251e-10
11 1.19532e-10
