# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157403
3 0.00196689
4 0.000246722
5 3.08536e-05
6 3.84576e-06
7 4.87429e-07
8 6.09955e-08
9 7.80085e-09
10 1.01068e-09
11 1.18635e-10
