# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015782
3 0.00198816
4 0.000251737
5 3.18058e-05
6 3.90889e-06
7 5.00126e-07
8 6.39022e-08
9 7.76565e-09
10 9.92351e-10
11 1.24023e-10
