# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157844
3 0.00197681
4 0.000245351
5 3.112e-05
6 3.89488e-06
7 4.97429e-07
8 6.02488e-08
9 7.56987e-09
10 9.97607e-10
11 1.25786e-10
