# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158541
3 0.00198718
4 0.000249504
5 3.09264e-05
6 3.88401e-06
7 4.97502e-07
8 6.22537e-08
9 7.83702e-09
10 9.94578e-10
11 1.25027e-10
