# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157469
3 0.00195226
4 0.000247681
5 3.06195e-05
6 3.87703e-06
7 4.86689e-07
8 6.11754e-08
9 7.68313e-09
10 9.33753e-10
11 1.16461e-10
