# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157306
3 0.00195895
4 0.000247188
5 3.08011e-05
6 3.82446e-06
7 4.81896e-07
8 6.17783e-08
9 7.62048e-09
10 9.8661e-10
11 1.19191e-10
