# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157214
3 0.00197372
4 0.000247108
5 3.05421e-05
6 3.93756e-06
7 4.79864e-07
8 6.038e-08
9 7.84257e-09
10 9.69751e-10
11 1.18922e-10
