# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156147
3 0.00193645
4 0.000245613
5 3.04953e-05
6 3.84173e-06
7 4.76519e-07
8 6.08299e-08
9 7.32824e-09
10 9.36693e-10
11 1.18225e-10
