# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157847
3 0.00199156
4 0.000246989
5 3.07503e-05
6 3.92847e-06
7 4.85976e-07
8 6.0172e-08
9 7.76889e-09
10 9.84125e-10
11 1.23598e-10
