# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157597
3 0.00197006
4 0.00024895
5 3.10073e-05
6 3.88755e-06
7 4.88844e-07
8 6.07396e-08
9 7.74992e-09
10 9.3916e-10
11 1.21571e-10
