# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.01569
3 0.00195695
4 0.000246006
5 3.07217e-05
6 3.81765e-06
7 4.74661e-07
8 6.05626e-08
9 7.58151e-09
10 9.38498e-10
11 1.20045e-10
