# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157335
3 0.00196478
4 0.000247855
5 3.06043e-05
6 3.89303e-06
7 4.97402e-07
8 6.17285e-08
9 7.98758e-09
10 9.75941e-10
11 1.21891e-10
