# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.01578
3 0.00197874
4 0.00024729
5 3.12538e-05
6 3.83358e-06
7 4.84207e-07
8 6.02134e-08
9 7.64286e-09
10 9.892e-10
11 1.19955e-10
