# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156233
3 0.00195588
4 0.000244156
5 3.06392e-05
6 3.80964e-06
7 4.7434e-07
8 5.84093e-08
9 7.65968e-09
10 9.51178e-10
11 1.17903e-10
