# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157403
3 0.00198665
4 0.00024776
5 3.11997e-05
6 4.01119e-06
7 4.97152e-07
8 6.17847e-08
9 7.58926e-09
10 9.64813e-10
11 1.24771e-10
