# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157419
3 0.00195597
4 0.000243826
5 3.06914e-05
6 3.86343e-06
7 4.84646e-07
8 6.08168e-08
9 7.43719e-09
10 9.19674e-10
11 1.17985e-10
