# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156446
3 0.001985
4 0.000244869
5 3.12876e-05
6 3.90854e-06
7 4.8352e-07
8 6.19679e-08
9 7.54683e-09
10 9.70152e-10
11 1.17811e-10
