# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157004
3 0.00195713
4 0.000248392
5 3.06463e-05
6 3.86579e-06
7 4.89724e-07
8 5.96866e-08
9 7.39668e-09
10 9.7165e-10
11 1.16787e-10
