# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157135
3 0.00196876
4 0.000248146
5 3.09451e-05
6 3.8935e-06
7 4.9591e-07
8 6.125e-08
9 7.80223e-09
10 9.65145e-10
11 1.19552e-10
