# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158475
3 0.00197451
4 0.000244429
5 3.08759e-05
6 3.90458e-06
7 4.84543e-07
8 6.06301e-08
9 7.60911e-09
10 9.78171e-10
11 1.23665e-10
