# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157576
3 0.00196201
4 0.000245373
5 3.07499e-05
6 3.86453e-06
7 4.84174e-07
8 6.12007e-08
9 7.63797e-09
10 9.26682e-10
11 1.19601e-10
