# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015643
3 0.00196704
4 0.000246046
5 3.06025e-05
6 3.77209e-06
7 4.86945e-07
8 6.15716e-08
9 7.68735e-09
10 9.88792e-10
11 1.20966e-10
