# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015819
3 0.00197758
4 0.000248752
5 3.18519e-05
6 3.97335e-06
7 4.86258e-07
8 6.28566e-08
9 7.6369e-09
10 9.7886e-10
11 1.21757e-10
