# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157682
3 0.00198451
4 0.000248831
5 3.14261e-05
6 3.87598e-06
7 4.94533e-07
8 5.95421e-08
9 7.58539e-09
10 9.7535e-10
11 1.21087e-10
