# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156907
3 0.00197124
4 0.000246218
5 3.12795e-05
6 3.9593e-06
7 4.89472e-07
8 5.97054e-08
9 7.80995e-09
10 1.0107e-09
11 1.22188e-10
