# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157571
3 0.00197722
4 0.000248347
5 3.08615e-05
6 3.8524e-06
7 4.91733e-07
8 6.0883e-08
9 7.57004e-09
10 9.57835e-10
11 1.19582e-10
