# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157086
3 0.00198382
4 0.00024758
5 3.11038e-05
6 3.87734e-06
7 4.81222e-07
8 6.13066e-08
9 7.79503e-09
10 9.63899e-10
11 1.23767e-10
