# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157367
3 0.0019831
4 0.00024657
5 3.12339e-05
6 3.90498e-06
7 4.9197e-07
8 6.07104e-08
9 7.75908e-09
10 9.57117e-10
11 1.20715e-10
