# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157075
3 0.00198695
4 0.000248447
5 3.05191e-05
6 3.95617e-06
7 4.89322e-07
8 6.25964e-08
9 7.54814e-09
10 9.72073e-10
11 1.20211e-10
