# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015692
3 0.00196712
4 0.000247798
5 3.1293e-05
6 3.89515e-06
7 4.80329e-07
8 6.02067e-08
9 7.7164e-09
10 9.58732e-10
11 1.19346e-10
