# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157424
3 0.00196768
4 0.000248751
5 3.10962e-05
6 3.94035e-06
7 4.96693e-07
8 6.11361e-08
9 7.73861e-09
10 9.73368e-10
11 1.21985e-10
