# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0155943
3 0.00196045
4 0.00024717
5 3.04196e-05
6 3.83328e-06
7 4.90666e-07
8 5.95058e-08
9 7.74098e-09
10 9.3588e-10
11 1.16526e-10
