# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157061
3 0.00197284
4 0.000245044
5 3.07966e-05
6 3.95706e-06
7 4.86923e-07
8 6.29151e-08
9 7.58626e-09
10 9.42502e-10
11 1.22994e-10
