# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158191
3 0.00198516
4 0.0002495
5 3.15088e-05
6 3.91095e-06
7 4.92548e-07
8 5.96465e-08
9 7.74259e-09
10 9.82256e-10
11 1.21503e-10
